id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,url_user,place
ChZDSUhNMG9nS0VJQ0FnSUNKX2UyZ0xnEAE,"Tempat wisata yang cukup ramai kalo hari minggu karena car free day. Banyak yang jualan di sini mulai dari baju, sepatu, makanan dan minuman, dompet, mainan anak, pokoknya semua ada. Untuk harganya bervariasi, agak pilah pilih juga dengan hati-hati ya barangnya apalagi kalo barang elektronik.  Untuk kebersihan, ayolah sebagai sesama pengunjung kita jaga kebersihan dengan membuang sampah pada tempatnya!  Sekian, terima kasih.",3 months ago,2023-12-09 15:31:56,5,Traveloci Story,438,https://www.google.com/maps/contrib/114357617848235495886/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSURGLW83enN3RRAB,"Banyak jenis makanan dari yang ringan sampai berat, dan harga murah terjangkau.",a month ago,2023-12-09 15:31:56,4,Silvi Ananda,39,https://www.google.com/maps/contrib/110291047738548505289/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUNLdnNuT0ZREAE,"Taman Sejuk, Jogging track yg recommended , banyak jajanan nya juga jadi abis jogging bisa jajan, teduh, bnyk spot foto yang bagus baaguss, SEDIA WC jg buat yg kebelet, Tmpt duduk banyak jg yg disediakan, Kalau ingin sepi datang siang tapi klo rame biasanya sore soree tü dah mulai rame. JIKA bermanfaat like yaa☺️👍👌 …",2 years ago,2023-12-09 15:31:56,5,Muhammad Yazid Mustopa,47,https://www.google.com/maps/contrib/100296582835348912417/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSUNwdHVpU2pnRRAB,"Tempat yang lumayan bagus untuk trek lari-lari ringan dan jalan santai, setiap minggu pagi di area tempat ini steril dari aktivitas kendaraan bermotor, sehingga memberi keamanan dan kenyamanan masyarakat yang berolahraga di seputaran kolam, disana juga terdapat banyak pedagang makanan dan minuman",4 months ago,2023-12-09 15:31:56,5,Arief Budiman,121,https://www.google.com/maps/contrib/103433998640743838776/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSURTZ1ltZURREAE,"Taman kota yang mudah dijangkau. Jogging track-nya lumayan bagus. Bagi yang tidak suka polusi kendaraan disarankan jogging pada saat car free day. Biasanya diadakan tiap minggu pagi (Selama masa pandemi mungkin pengecualian). Namun saat car free day track-nya sangat padat, sama halnya seperti di lintasan stadiun Gelora Sriwijaya di Jakabaring.  Terdapat juga di beberapa titik tempat kuliner yang menyajikan berbagai macam jajanan.  ènget merdalani | IG: @kesealakona",2 years ago,2023-12-09 15:31:56,5,Mukdin Manik,36,https://www.google.com/maps/contrib/103166429583875953386/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSUNGaGFENDFRRRAB,"Ckp lengkap utk mkannan n aksesny mudah dijangkau walau agak bingung bagi yg prtma kali Tempatny biasa saja sih, cuma byk kulineran n pedagang kebutuhan lainny jd enak buat jln2",a month ago,2023-12-09 15:31:56,4,Dea Hamdan,26,https://www.google.com/maps/contrib/117113240506854540382/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSUNKNnZpUmxnRRAB,"Tempatnya rame banget, dan ada yang jual komik juga👍🏻 …",5 months ago,2023-12-09 15:32:02,5,Bang Faqot,16,https://www.google.com/maps/contrib/102278579499066295685/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUNaaTZTckN3EAE,"Bila ingin berjemur di matahari pagi, K I merupakan 1 tempat yg pas banget, kolam air yg ada membuat sinar matahari tidak terlalu panas di kulit dan bila lapar stlh berjemur, bnyk tempat kuliner nya di hari sabtu dan minggu, tk.",2 months ago,2023-12-09 15:32:02,4,Benny Djohan,42,https://www.google.com/maps/contrib/117755246846688225736/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUM1Z3RueWR3EAE,sering kesini buat jalan-jalan nyantai sama di hari minggu sore ada banyak yang jualan jadi bisa hunting food and drink jugaaa. harganya terjangkau dan enak-enak.,a month ago,2023-12-09 15:32:02,4,Zuha Farhanani,25,https://www.google.com/maps/contrib/108518800660227299284/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSUN1c3ZfczFBRRAB,"Dulu jaman SMP, suka banget setiap minggu kesini buat bantu ibu jualan. Karena banyak banget orang jualan disini dari makanan, pakaian, perabotan rumah dan lain lain. Selain itu, setiap minggu jd tempat untuk olahraga dan senam jg disini. Kalau malem jg enak kesini jadi tempat nongkrong, terus sekitarnya jg banyak tempat makan. Suka!",a year ago,2023-12-09 15:32:02,5,Liza Onafia Putri,58,https://www.google.com/maps/contrib/118235831040630363484/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSURGaHFxVlRnEAE,"Bagus u olahraga, dan banyak yg jualan juga",a month ago,2023-12-09 15:32:02,5,Om Boy,123,https://www.google.com/maps/contrib/116400869961218656065/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUQ1OHFXRFVnEAE,Rami setiap hari Minggu untuk masuk buka pukul 11 siang tutup pukul 4 sore cuma hari Minggu yaa..kalo hari lainnya seperti biasa masuk pukul 8 out pukul 4 sore,a month ago,2023-12-09 15:32:02,5,Sinohfg,40,https://www.google.com/maps/contrib/103532972255224587902/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSURzbHJIWmtBRRAB,"Relaxing place for local people. Nice place to hang out and go round with family and friends. It's good place to excercise, jogging, or just relaxing and fun.. On saturday and monday morning, this park so crowded, more people, more food stall compared to weekdays.. You can join aerobic classes on sunday in the early morning. A lot of garbages are left everywhere in the park and it makes the environment pretty bad.. I wish more people aware of the situation and lets keep the park clean..",2 years ago,2023-12-09 15:32:02,4,Shanti Syifa,137,https://www.google.com/maps/contrib/104441746079098489910/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUNobk55emJREAE,"Saran saya datanglah pada jam2 yang tidak sibuk, sekitar jam 9-10 atau 18-19. Karena lebih bisa menikmati suasananya.",10 months ago,2023-12-09 15:32:02,5,Novia Tanggara,10,https://www.google.com/maps/contrib/104341066690373075667/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSURwanBPN21RRRAB,"Seperti alun alun kota kalau di Jawa tp disini bentuknya kolam bukan lapangan hijau. Pusat kotanya kota palembang, banyak tempat makan dan jajanan kaki lima cuma ya lahan parkir terbatas karena sudah padat bagunan.",3 months ago,2023-12-09 15:32:02,5,Hastiana Utami,98,https://www.google.com/maps/contrib/100744405583620447863/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUNsMHB2bEF3EAE,Joging disini seru cuma banyak banget godaan nya wkwwk abis joging pasti pengen jajan. Karena bnyk bngt yg jualan makanan disini.,3 weeks ago,2023-12-09 15:32:02,4,Amalia Icha,0,https://www.google.com/maps/contrib/109880950539356060423/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSURGcm9XUERREAE,"fasilitasnya kurang terjaga, minim perawatan... pedagang yg jualan sudah terlalu banyak, jadi kurang nyaman tidak seperti dulu lagi :(",a month ago,2023-12-09 15:32:09,3,Dherwandy Dherwandy,31,https://www.google.com/maps/contrib/114367140279063356867/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSURKcHFpVFl3EAE,Area buat joging pagi dan sore warga palembang,4 months ago,2023-12-09 15:32:09,4,Indah Suhardini,16,https://www.google.com/maps/contrib/111748181394408485941/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSUNtb05lTHVnRRAB,"Asyikk buat olga pagi, tracking panjang dan luas, sayang banyak sampah yg telat diangkut dan keramik track nya licin. Bahaya kalo basah bisa jatuh.",a year ago,2023-12-09 15:32:09,5,Rudi Firdaus,"1,363",https://www.google.com/maps/contrib/118411074820878568253/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSURaeGQyZm5nRRAB,Tempat nongkrong yang efektif dan efisien,2 months ago,2023-12-09 15:32:09,5,Pandu Williams,13,https://www.google.com/maps/contrib/117196006147059173256/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSUNBMVlPUW13RRAB,"Kambang Iwak, cocok buat yang mau olahraga tapi selain hari Minggu. Karena kalau minggu tempat ini tidak cocok untuk olahraga karena ramai pengunjung. Jalanpun susah. Tapi kalau mau wisata kuliner di hari Minggu, tempat ini sangat cocok. Wahana permainan pun sudah banyak saat ini.",a year ago,2023-12-09 15:32:09,5,Taqrim Ibadi,547,https://www.google.com/maps/contrib/100658249686091652802/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSUNvcHBqWndBRRAB,"Lokasi yang sangat baik untuk olahraga, jogging, marathon dan senam. Senam Jantung Sehat diadakan setiap hari Sabtu dan Ahad dimulai pukul 06.30 pagi. Bila anda letih, dapat beristirahat sambil menikmati berbagai kuliner tradisionil maupun terkini yang dijual di sekitar itu. Juga ada tempat anak2 bermain gratis. Ada air siap minum yang disediakan oleh PAM Tirta Musi.",4 years ago,2023-12-09 15:32:09,4,HHafazi Nur,193,https://www.google.com/maps/contrib/102256690835294080496/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSURBMEpmeVh3EAE,"Tempatnya bersih, dan luas. Banyak anak muda yg tergabung dalam komunitas kumpul disini, bisanya anak skateboard. Tempat duduknya si sebenarnya kurang banyak, cuma lumayan. Sejuk banget krna banyak pohonnya. Lokasinya dkt dg tempat"" makan juga.",5 years ago,2023-12-09 15:32:09,5,simple adia,68,https://www.google.com/maps/contrib/111267274541594194287/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUNWcUlQRGJBEAE,Banyak jajanan hehe,4 days ago,2023-12-09 15:32:09,5,Lily Amarenda,2,https://www.google.com/maps/contrib/117020722927128653657/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSUQ1OHBLd3ZBRRAB,"Tempat nya cocok untuk jogging dan kulineran, saran tidak cocok untuk org diet akwkwk bisa kalap makan doang disini",a month ago,2023-12-09 15:32:09,5,Adelia Rahma Dhani,0,https://www.google.com/maps/contrib/103843453714291375302/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUNadl9IM01BEAE,Ramai dan nyaman banyak kuliner juga,2 months ago,2023-12-09 15:32:09,5,Angga Chanel,51,https://www.google.com/maps/contrib/104849577114850310963/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSUM1cXJXMzZRRRAB,Area nya di tengah kota bisa buat olahraga bersama keluarga dan didukung UMKM nya bisa sekalian kulineran dan juga ada permainan anak nya,a month ago,2023-12-09 15:32:15,5,Hisyam ganteng01,53,https://www.google.com/maps/contrib/106029412859479602327/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSURabDZYWndBRRAB,"Banyak makanan kalo sore kesini ataupun pagi, bisa jalan santai jg kalo kesini maupun kalo sekedar mau duduk2 jg bisa babget",2 months ago,2023-12-09 15:32:15,5,Rawal Ia,70,https://www.google.com/maps/contrib/101365652845946439168/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUNwNzlTZVVREAE,Sabtu sore dan minggu pagi ramai yg jogging disini,3 months ago,2023-12-09 15:32:15,5,Acep Supeno,250,https://www.google.com/maps/contrib/107699614806939277789/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSURJbzk2MHdRRRAB,"Taman ini sebenernya bagus, sayang gak dirawat. Banyak bekas-bekas outbond, permaianan anak. Bahkan untuk berteduh dari hujan saja susah. Begitu juga untuk duduk, beberapa pendopo dalam kondisi reyot. Jadinya, sekarang cuma jadi tempat orang mancing dan olahraga lari, padahal mestinya lebih dari itu. bisa jadi ruang diskusi, toh kebetulan wifi sudah terpasang. Juga, karena di pinggir taman banyak PKL, semestinya Pemda bisa memfasilitasi dengan membuat kantin, jadinya tidak mengganggu trotoar yang mestinya hak pejalan kaki. Seharusnya rezim tetap menjaga apa yang sudah dibangun, dan mengembangkannya, terlebih itu fasilitas publik. Bukan menelantarkannya.",4 years ago,2023-12-09 15:32:15,3,Agung Rizki,98,https://www.google.com/maps/contrib/114984367331033275470/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUN5OE16dFRBEAE,"Letaknya di seberang hotel Swarnadipa, taman yg juga sarana olahraga. Byk penjual macam2 spt bunga, baju dll. Untuk spot foto ok juga ,kawasan yg selalu ramai .disekitar taman byk juga coffee2 yg ok punya😀 …",2 years ago,2023-12-09 15:32:15,5,Moty Bai,39,https://www.google.com/maps/contrib/104676410405139561896/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSURGZ2ZTTGl3RRAB,Wisata kuliner yang selalu ramai pada sore - malam hari untuk hari kerja. Dan dari pagi ke sore untuk weekend,a month ago,2023-12-09 15:32:15,5,Muhammad Fajri,3,https://www.google.com/maps/contrib/113796272975124136347/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSURZLU1Ma0J3EAE,"Kambang Iwak. Merupakan sebuah taman, ruang terbuka hijau di tengah kota Palembang. Ramai dipadati penduduk pagi-sore hari untuk sekadar berjalan-jalan atau jogging. Dilengkapi dengan beberapa fasilitas, diantaranya kran air siap minum, beberapa dangau untuk duduk-duduk, jalur batu-batu refleksi, dan area bermain anak-anak. Selain itu, tak jauh darisini terdapat beberapa restoran juga lokasi kuliner street food. Taman KI ini pernah mendapat penghargaan Adipura sebagai taman terbaik di Indonesia pada tahun 2007.",4 years ago,2023-12-09 15:32:15,4,Jony Day,64,https://www.google.com/maps/contrib/103532914232148314179/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSUNJLWU2OTh3RRAB,"Bener bener tempat keren kalo pagi banyak makanan, udara sejuk enak kalo malam romantic place  Beautiful Place to visit in palembang Walau hanya sekedar jalan jalan tp beneran puas maen di sono  Lampu lampu pas malamnya keren ada dancing water di tengah2 danau/kambang nya ya. keren  Kalo pergi bareng keluarga/temen/gebeten pastinya seru.",5 years ago,2023-12-09 15:32:15,5,Hoho Tan,226,https://www.google.com/maps/contrib/117939547657164436613/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUNzeXFDWEZnEAE,"Taman Kambang Iwak Besak atau biasa disebut taman KI berlokasi di Bukit Kecil Palembang. Disini merupakan taman yang sangat cocok untuk keluarga karena bisa olahraga sperti senam jantung sehat, jalan santai, lari pagi. Hari Ahad sangat ramai pengunjung datang ke taman KI karena banyak orang berjualan mulai dari makanan, minuman, baju-baju, sepatu, dengan harga yg ckp terjangkau. Selain itu ada jg chek kesehatan, wahana permainan dll. Saya suka senam jantung sehat di KI Park. Tempat yang sangat cocok untuk anak-anak dan keluarga. Bersih, nyaman dan tertib. Selain itu parkir kendaraan motor dan mobil luas.",2 years ago,2023-12-09 15:32:15,5,Lawu Ritem Depukes,93,https://www.google.com/maps/contrib/101221496260283969729/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSUNRNzREVzVBRRAB,"Jogging track favorit kalau lagi mengunjungi kota Plembang. Area sejuk di tengah panasnya kota. Pedestrian tracknya masih terawat, dengan pohon di kanan kiri juga kolam ikan. Ada kran air minum juga tapi sayang nggak bisa digunakan. Hanya pajangan saja mungkin. Semoga bisa segera diperbaiki. Tegel juga boncel dimana mana. Kan sayang udah ada prasasti adipura dan plakat sister city sama kota di luar negeri tapi fasitas tidak mumpuni",5 years ago,2023-12-09 15:32:15,4,Hygna Husada,518,https://www.google.com/maps/contrib/111148298302353812710/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUNLaE43TVlBEAE,Makanan nya enak2 banyak dan murah  banget pokok nya buruan order makana. Di kedai ayam bakar ss di sana juga ada diskon nya loh,2 years ago,2023-12-09 15:32:22,5,Karno Sukarno,27,https://www.google.com/maps/contrib/106840336763453857661/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSURvOEtTel9RRRAB,"Tempat olah raga pagi yang jadi favorit karena udaranya masih segar. Ada kolam yang besar dan banyak tumbuhan hijaunya. Masih asri.  Pada Hari Minggu dan hari libur  sangat ramai yang berolah raga disini. Banyak juga pedagang dadakan yang menjajakan mulai dari kuliner, baju, mainan anak, dll.  Tempat ini sangat dekat dan berada di tengah-tengah  antara  rumah kediaman Walikota Palembang, Hotel Swarna Dwipa, KPP Pratama Ilir Barat.",4 years ago,2023-12-09 15:32:22,4,Dewi Sri,457,https://www.google.com/maps/contrib/104952509495247732300/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUNwdUxPZUhREAE,"Enak sih, saran tmpt sampah diperbanyak dan ada toilet umumnya. Kl bisa lampu2 diperbanyak lg biar mengurangi tindakan kemesuman karana gelap",4 months ago,2023-12-09 15:32:22,4,Faisal Nasution,0,https://www.google.com/maps/contrib/110619736695017109264/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUNnNC16dUVREAE,"Tempat olahraga yang menyenangkan di pagi sabtu dan Minggu bersama keluarga maupun sahabat. Di sana juga tersedia berbagai jenis kuliner enak dan murah. Selain itu, juga tersedia untuk ibu-ibu yang hobinya belanja pakaian beserta aksesorisnya tersedia disana dengan banyak pilihan.",5 years ago,2023-12-09 15:32:22,5,Siti Herlina,6,https://www.google.com/maps/contrib/100963646667724138388/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSURnM3FLVEJ3EAE,"Tempatnya nyaman, enak buat joging, bawa anak2 main. Fasilitasnya juga lumayan lengkap. Tp sayangnya ada beberapa alat olahraga yang sudah rusak tp belum dibenerin.",5 years ago,2023-12-09 15:32:22,5,Kevin Paryanto,30,https://www.google.com/maps/contrib/110976209995542319372/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSUNGcFlDeWhBRRAB,"Kalau dikelola dan ditata lebih baik dan indah lagi, pasti akan jadi tempat wisata yg nyaman bagi warga kota Palembang",a month ago,2023-12-09 15:32:22,4,mira soelaiman,13,https://www.google.com/maps/contrib/118327682946392454273/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUR4dk95WVZnEAE,"Rame di weekend, banyak jajanan di sekitar. Ada pilihan permainan untuk anak2. Khusus utk penyewa/pengendara skuter, kalo bisa, jangan ke jalan raya. Berbahaya sekali krn banyak kendaraan melintas",6 months ago,2023-12-09 15:32:22,5,Sri Rahayu,106,https://www.google.com/maps/contrib/102132163385751200086/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSURKMnZyeDVnRRAB,Tempat olahraga dan rekreasinya org palembng klo hr minggu pagi. Hari biasa jg dipenuhi dgn jualan makanan.,4 months ago,2023-12-09 15:32:22,5,Firdha Novita,63,https://www.google.com/maps/contrib/110455114521219513728/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSURJaXF1dmRREAE,salah satu tempat Olahraga .... joging dan bisa sambil cari2 barang + wisata kuliner di hari weekend yg lebih ramai recomended  biat kamukunjungi jika kalian ke palemban😎 …,4 years ago,2023-12-09 15:32:22,5,Adipati Nagazheir,16,https://www.google.com/maps/contrib/118387133230761736330/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUR4NTlLLUNREAE,Pagi dan sore ramai baik dalam usaha bisnis makanan dan juga olahraga atau joging 2023,5 months ago,2023-12-09 15:32:22,5,Syaadi Nugroho,36,https://www.google.com/maps/contrib/104347797071938034593/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSURvcUpUVWJnEAE,"Taman yang menarik. Namun sayangnya arena main anak banyak yang rusak seperti perosotan nya. Agak kurang terawat, meskipun ada petugas kebersihan yang siap siaga menyapu dedaunan yang jatuh.",4 years ago,2023-12-09 15:32:28,3,Novianti Islahiah,237,https://www.google.com/maps/contrib/109643117022998954655/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSURFLW9iZTNBRRAB,"Destinasi olahraganya masyarakat kota Palembang.. setiap minggu selalu ada senam jantung sehat dan senam remaja bersama.. trotoar yang mengelilingi danau dijadikan track untuk jogging.. jalanan2 di sekitarnya ditutup untuk kendaraan bermotor jadi terasa seperti car free day ala kota Palembang.. ada banyak orang yang berjualan di sini.. ada jualan pakaian, makanan, minuman, jajanan unik, pernak pernik, bahkan sampai jasa pijat pun ada.. sering juga booth booth cek kesehatan seperti cek tekanan darah, atau donor darah juga dibuka disini..",4 years ago,2023-12-09 15:32:28,5,Muthiah Fildzah Noverli,160,https://www.google.com/maps/contrib/117962188221627745000/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUNjaWFTX0F3EAE,"Taman KI adalah Taman yg sering di gunakan untuk event2 saat weekend, akan ramai dihari itu pagi sampai siang,  dari anak2 sampai dewasa, Terletak di pusat kota, Tempat nyaman,asri dan luas, Kebersihan terjaga, Banyak yg berolahraga disana, Tempat kumpul nya anak2 saat latihan, Saat malam akan ramai disekelilingnya jg,",3 years ago,2023-12-09 15:32:28,5,Nilam Anag Emag,48,https://www.google.com/maps/contrib/100329785522959676214/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUNLbWMyYlRBEAE,"Taman teramai di Palembang dengan waduk buatan sebagai centernya. satu keliling kira kira 800meter. cocok untuk jogging atau sekadar duduk ngobrol santai. sayangnya warga palembang kurang bs menjaga keasrian, banyak fasilitas yang dirusak. Tamannya relatif bersih. Semoga kesadaran masyarakat dan rasa memiliki semakin meningkat",2 years ago,2023-12-09 15:32:28,4,Adella San (PalembangTour),219,https://www.google.com/maps/contrib/116404424243339591174/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUNVN01DTFp3EAE,"Sudah lumayan rapi dan bersih, tidak seperti dulu yg masih agak berantakan kolamnya pun sudah ada bagian dari petugas kebersihan yg selalu rutin dicek. saran aja, kalau bisa diperbaiki lg aja fasilitas yg ada disini",9 months ago,2023-12-09 15:32:28,5,Mas Agung,176,https://www.google.com/maps/contrib/100697139596312619014/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSURBNk9XTDNRRRAB,"Tempat yang rindang, suasananya adem.cocok buat santai.  Kalo hari minggu ada kegiatan senam, bisa jg buat jogging pagi atau sore. Banyak jualan makanan yg menggugah selera.",5 years ago,2023-12-09 15:32:28,5,Nada Yuliana,56,https://www.google.com/maps/contrib/109175257540209839940/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSURoeDlqamxnRRAB,"Jadi tempat olahraga, belanja dan kulineran klo hari minggu",8 months ago,2023-12-09 15:32:28,5,Husnul H2P,37,https://www.google.com/maps/contrib/100015501966939160813/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSUQyN19TV2hBRRAB,Tempatnya enak untuk olahraga dan bersantai dengan banyak ditumbuhi pepohonan yang membuat udara menjadi sejuk dan teduh.  namun pagi ini ada pedagang yg berjualan makanan memakai  jalur jogging untuk meja makan pelanggan dan itu sangat mengganggu orang yg sedang olahraga. Kalo bisa di tertibkan agar berjualan dibawah seperti pedagang makanan lain. Toh disana ada satpol PP.,a year ago,2023-12-09 15:32:28,5,Mudrik Gusti,12,https://www.google.com/maps/contrib/101179689938698797388/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUNLZ0xfM093EAE,"Taman kota di pusat kota Palembang, digunakan sebagai tempat olahraga, bersantai, jajan makanan dan mainan anak, apalagi di hari minggu sangat ramai pengunjung dan pedagang yang datang dari jam 05.00 sampai 10.00 pagi.",2 years ago,2023-12-09 15:32:28,5,Rizal Sirajuddin,153,https://www.google.com/maps/contrib/108136828426504089307/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSURZMHZfdWt3RRAB,"Tempat utk olah raga khususnya jalan sehat. Tersedia track utk jalan yg nyaman berkeramik yg mengelilingi danau kambang iwak itu..sekitar 600 meter sesuai yg sy baca di petunjuk jalan ..rindangnya pohon besar dan segarnya udara sangat cocok utk olahraga jalan sehat..setiap hari khususnya sabtu dan minggu sangat ramai..juga disediakan air bersih siap minum dari pdam palembang..sayangnya masih ada pengguna yg tidak menghormati aturan main ..yaitu orang orang yg berjalan sehat MELAWAN ARAH seharusnya sesuai petunjuk panah di tepi track berlawanan jarum jam. Tolong pak satpol pp yg bertugas tertibkan, ops juga tolong jaga kebersihan taman para pengunjungnya tdk buang sampah sembarangan atau di danaunya..",4 years ago,2023-12-09 15:32:28,3,gembong sugiyarso,135,https://www.google.com/maps/contrib/116504068876076512044/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUNRNHZfSmJ3EAE,"Arena bermain anak harus di perbaiki, sudah banyak yg rusak. Padahal banyak ank2 yg ingin bermain di situ. Bila perlu di tambah lagi dengan permainan yg lainnya. Karena tempat masih sangat luas, apalagi setiap hari minggu sangat ramai dengan orang2 yg berolahraga",5 years ago,2023-12-09 15:32:35,3,Novia Maheswari,155,https://www.google.com/maps/contrib/112714267535600315252/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSURLLXB6MF9BRRAB,"BANYAK FASUM yg tdk terurus dan rusak... Tdk ada perawatan berkala yg dlakukan oleh instansi terkait...  Dan jga bagi seluruh warga palembang yg menikmati, tlong jaga dg baik fasilitas2 yg tlah ad... Jgn srusak...",2 years ago,2023-12-09 15:32:35,3,Jalie Jr,43,https://www.google.com/maps/contrib/113043250691915433643/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSURRbzlXWGtBRRAB,"Taman kota yang cukup luas dengan jogging track yang mengelilingi danau. Lokasi strategis dan sangat mudah dijangkau baik dengan kendaraan umum maupun pribadi. Tempat ini cukup sepi di hari kerja, namun sangat ramai di hari libur maupun akhir pekan.  Saat saya berkunjung, air danaunya sangat keruh dan berbau tidak sedap karena sampah. Meski sampahnya dibersihkan petugas, namun baunya cukup mengganggu.",5 years ago,2023-12-09 15:32:35,4,Heny Niagara,49,https://www.google.com/maps/contrib/106655122102653129228/reviews?hl=en,taman kambang iwak besak
ChZDSUhNMG9nS0VJQ0FnSUMwMy1fVFV3EAE,"Terdapat taman bermain bagi anak-anak, tapi sayang perosotannya sdh lapuk, dan untuk tangga naiknya banyak yg hilang. Hari minggu pagi merupalan car free day di sini, banyak kuliner dan barang2 yang dijual. Tempat ini juga asik untul joging.",6 days ago,2023-12-09 15:32:35,4,Ksatria Baja Hitam,95,https://www.google.com/maps/contrib/114053706097194162735/reviews?hl=en,taman kambang iwak besak
ChdDSUhNMG9nS0VJQ0FnSURvcVBHcXdRRRAB,"Taman Kota yang sejuk, nyaman dan asri. Area jogging yang menyenangkan. Pohon rindang sangat cocok sbg pensuplai oksigen bagi yang berolahraga. Disekitanya banyak dijual makanan kecil tradional , seperti getuk, pepes ubi dan bongkol. Tetapi kolam seprti sudah makin tercemar, terlihat dari beberapa ikan yang mati mengapung.",4 years ago,2023-12-09 15:32:35,4,salsabilatourtravel adm,162,https://www.google.com/maps/contrib/111857686881965857286/reviews?hl=en,taman kambang iwak besak
